,Novel Name,Novel Date,Novel Url,Writer Url,Num Submissions,Avg Submission,Min Submission,Min Day,Max Submission,Max Day,Standard Deviation
1127,Le crépuscule des Sorcières,November 2015,http://nanowrimo.org/participants/sandinea/novels/le-crepuscule-des-sorcieres,http://nanowrimo.org/participants/Sandinea/novels,4,1945.5,0,1,4770,5,1753.20356776
1128,Les rêves,November 2015,http://nanowrimo.org/participants/sance/novels/les-reves,http://nanowrimo.org/participants/Sance/novels,4,996.75,0,1,3049,9,1200.28441942
1129,Colliers,November 2015,http://nanowrimo.org/participants/saintemew/novels/colliers,http://nanowrimo.org/participants/Saintemew/novels,15,3355.33333333,391,8,22695,30,5354.51665627
1130,Le journal de Meredith,November 2014,http://nanowrimo.org/participants/saintemew/novels/le-journal-de-meredith,http://nanowrimo.org/participants/Saintemew/novels,3,436.333333333,259,6,700,9,190.105818486
1131,Pardon maman,November 2013,http://nanowrimo.org/participants/saintemew/novels/pardon-maman,http://nanowrimo.org/participants/Saintemew/novels,12,5976.41666667,740,2,14024,4,3167.29136272
1132,Firmament,November 2012,http://nanowrimo.org/participants/saintemew/novels/firmament,http://nanowrimo.org/participants/Saintemew/novels,14,2532.14285714,139,17,12000,10,2907.68351238
1133,Le royaume d'Akros,November 2011,http://nanowrimo.org/participants/saintemew/novels/le-royaume-d-akros,http://nanowrimo.org/participants/Saintemew/novels,7,9278.14285714,1150,2,46747,30,15414.647324
1134,Androgynous,November 2010,http://nanowrimo.org/participants/saintemew/novels/androgynous,http://nanowrimo.org/participants/Saintemew/novels,1,0.0,0,1,0,1,0.0
1135,Sur tes pas,November 2009,http://nanowrimo.org/participants/saintemew/novels/sur-tes-pas,http://nanowrimo.org/participants/Saintemew/novels,1,0.0,0,1,0,1,0.0
1136,Il était une fois...,November 2015,http://nanowrimo.org/participants/saint-saens/novels/il-etait-une-fois-992719,http://nanowrimo.org/participants/Saint-Saens/novels,7,1430.57142857,0,1,2194,7,685.868345789
1137,Petites histoires,November 2015,http://nanowrimo.org/participants/ryin/novels/petites-histoires,http://nanowrimo.org/participants/Ryin/novels,12,454.916666667,1,2,2383,7,827.623551535
1138,Seksualiteit en Transidentiteit in het Nederland.,November 2014,http://nanowrimo.org/participants/ryin/novels/seksualiteit-en-transidentiteit-in-het-nederland,http://nanowrimo.org/participants/Ryin/novels,5,2120.2,771,2,3654,1,952.755666475
1139,Around Scotland,November 2013,http://nanowrimo.org/participants/ryin/novels/around-scotland,http://nanowrimo.org/participants/Ryin/novels,16,1938.375,29,7,4885,17,1466.41160128
1140,Un Lapin Blanc,November 2012,http://nanowrimo.org/participants/ryin/novels/un-lapin-blanc,http://nanowrimo.org/participants/Ryin/novels,21,1816.19047619,0,1,3352,16,1000.87802497
1141,Utopie : Nom féminin,November 2015,http://nanowrimo.org/participants/robinlane/novels/utopie-nom-feminin,http://nanowrimo.org/participants/RobinLane/novels,21,2384.42857143,0,1,7770,9,1464.96385691
1142,Un tour sur Pégase,November 2015,http://nanowrimo.org/participants/riversud/novels/un-tour-sur-pegase,http://nanowrimo.org/participants/riverSud/novels,13,268.0,3,3,936,8,245.254655723
1143,Pas le temps mais plein d'idées,November 2014,http://nanowrimo.org/participants/riversud/novels/pas-le-temps-mais-plein-d-idees,http://nanowrimo.org/participants/riverSud/novels,2,285.0,0,1,570,29,285.0
1144,Our Little Cabin,November 2015,http://nanowrimo.org/participants/reallysuperneat/novels/our-little-cabin,http://nanowrimo.org/participants/reallysuperneat/novels,25,2018.84,245,9,6265,29,1467.72805874
1145,Delaney Unlaced,November 2014,http://nanowrimo.org/participants/reallysuperneat/novels/delaney-unlaced,http://nanowrimo.org/participants/reallysuperneat/novels,28,2797.10714286,851,27,6029,14,1307.80717067
1146,From the Desk of Miss Frode,November 2013,http://nanowrimo.org/participants/reallysuperneat/novels/from-the-desk-of-miss-frode,http://nanowrimo.org/participants/reallysuperneat/novels,26,1933.57692308,270,30,5238,29,1130.35158496
1147,The Do-Overs,November 2012,http://nanowrimo.org/participants/reallysuperneat/novels/the-do-overs,http://nanowrimo.org/participants/reallysuperneat/novels,27,2121.77777778,554,2,7256,30,1278.82748187
1148,Haunt Me (rewrite),November 2011,http://nanowrimo.org/participants/reallysuperneat/novels/haunt-me-rewrite,http://nanowrimo.org/participants/reallysuperneat/novels,27,2457.77777778,34,15,9916,30,1979.4687902
1149,Chicken Scratch,November 2010,http://nanowrimo.org/participants/reallysuperneat/novels/chicken-scratch-640141,http://nanowrimo.org/participants/reallysuperneat/novels,1,0.0,0,1,0,1,0.0
1150,Exactly Halfway,November 2009,http://nanowrimo.org/participants/reallysuperneat/novels/exactly-halfway,http://nanowrimo.org/participants/reallysuperneat/novels,1,0.0,0,1,0,1,0.0
1151,Miniature,November 2008,http://nanowrimo.org/participants/reallysuperneat/novels/miniature-640214,http://nanowrimo.org/participants/reallysuperneat/novels,1,0.0,0,1,0,1,0.0
1152,Haunt Me,November 2007,http://nanowrimo.org/participants/reallysuperneat/novels/haunt-me-640223,http://nanowrimo.org/participants/reallysuperneat/novels,1,0.0,0,1,0,1,0.0
1153,The Forgotten Kingdom,November 2006,http://nanowrimo.org/participants/reallysuperneat/novels/the-forgotten-kingdom,http://nanowrimo.org/participants/reallysuperneat/novels,1,0.0,0,1,0,1,0.0
1154,"Le titre contiendra sûrement une référence à un vêtement, je n'en dis pas plus : surprise, héhé !",November 2015,http://nanowrimo.org/participants/rahmatou-sangotte/novels/le-titre-contiendra-surement-une-reference-a-un-vetement-je-n-en-dis-pas-plus-surprise-hehe,http://nanowrimo.org/participants/rahmatou-sangotte/novels,1,6357.0,6357,1,6357,1,0.0
1155,No title yet! ^^',November 2013,http://nanowrimo.org/participants/rahmatou-sangotte/novels/no-title-yet-413074,http://nanowrimo.org/participants/rahmatou-sangotte/novels,5,1864.0,0,1,5451,2,1897.16599168
1156,(I really have to find a title now!),November 2012,http://nanowrimo.org/participants/rahmatou-sangotte/novels/i-really-have-to-find-a-title-now,http://nanowrimo.org/participants/rahmatou-sangotte/novels,18,2885.38888889,0,1,8767,16,2635.66947302
1157,The One which didn't have a Title,November 2015,http://nanowrimo.org/participants/queencassie/novels/the-one-which-didn-t-have-a-title,http://nanowrimo.org/participants/QueenCassie/novels,5,1016.0,0,1,4182,14,1589.63731713
1158,Pirate.,November 2014,http://nanowrimo.org/participants/queencassie/novels/pirate-605692,http://nanowrimo.org/participants/QueenCassie/novels,17,2943.52941176,247,8,11670,23,2740.24511823
1159,Jusqu'à ce que les zombies nous séparent,November 2013,http://nanowrimo.org/participants/queencassie/novels/jusqu-a-ce-que-les-zombies-nous-separent-365716,http://nanowrimo.org/participants/QueenCassie/novels,3,853.333333333,0,1,1534,17,638.043537351
1160,Jusqu'à ce que les zombies nous séparent.,November 2012,http://nanowrimo.org/participants/queencassie/novels/jusqu-a-ce-que-les-zombies-nous-separent,http://nanowrimo.org/participants/QueenCassie/novels,20,2629.45,97,18,12155,30,3162.71684593
1161,Le syndicat des femmes libérées,November 2015,http://nanowrimo.org/participants/quod/novels/le-syndicat-des-femmes-liberees-858348,http://nanowrimo.org/participants/Quod/novels,16,1313.75,0,1,2746,4,746.143459731
1162,Le Syndicat des femmes libérées,November 2013,http://nanowrimo.org/participants/quod/novels/le-syndicat-des-femmes-liberees,http://nanowrimo.org/participants/Quod/novels,15,940.466666667,0,1,2504,6,822.304474565
1163,Broken Remnants,November 2015,http://nanowrimo.org/participants/smwalter/novels/broken-remnants,http://nanowrimo.org/participants/smwalter/novels,21,2383.80952381,138,5,9111,30,1946.0893294
1164,Remnants,November 2014,http://nanowrimo.org/participants/smwalter/novels/remnants-587376,http://nanowrimo.org/participants/smwalter/novels,22,2279.18181818,130,19,5341,17,1440.16655086
1165,Jisandra's Tale: A Story of Magic (Working Title),November 2013,http://nanowrimo.org/participants/smwalter/novels/jisandra-s-tale-a-story-of-magic-working-title,http://nanowrimo.org/participants/smwalter/novels,8,2091.0,186,23,3546,11,941.282237164
1166,On Her Own Two Wheels II: Speed Bumps,November 2012,http://nanowrimo.org/participants/smwalter/novels/on-her-own-two-wheels-ii-speed-bumps,http://nanowrimo.org/participants/smwalter/novels,18,1611.38888889,302,9,4141,18,1146.42667735
1167,Though Darkness Falls,November 2011,http://nanowrimo.org/participants/smwalter/novels/though-darkness-falls,http://nanowrimo.org/participants/smwalter/novels,16,3140.5,1027,27,6118,18,1426.66731406
1168,Working Title: Running Away,November 2010,http://nanowrimo.org/participants/smwalter/novels/working-title-running-away,http://nanowrimo.org/participants/smwalter/novels,1,0.0,0,1,0,1,0.0
1169,Untitled Crime Fiction Novel,November 2009,http://nanowrimo.org/participants/smwalter/novels/untitled-crime-fiction-novel-573542,http://nanowrimo.org/participants/smwalter/novels,1,0.0,0,1,0,1,0.0
1170,On Her Own Two Wheels,November 2007,http://nanowrimo.org/participants/smwalter/novels/on-her-own-two-wheels,http://nanowrimo.org/participants/smwalter/novels,1,0.0,0,1,0,1,0.0
1171,"Fall of the Wild, Part 2",November 2015,http://nanowrimo.org/participants/theinfernumflame/novels/fall-of-the-wild-part-2,http://nanowrimo.org/participants/theinfernumflame/novels,8,1220.5,593,10,1863,6,521.744908935
1172,Fall of the Wild,November 2014,http://nanowrimo.org/participants/theinfernumflame/novels/fall-of-the-wild,http://nanowrimo.org/participants/theinfernumflame/novels,19,1607.63157895,125,2,5608,28,1236.57545838
1173,The Heart of the World,November 2013,http://nanowrimo.org/participants/theinfernumflame/novels/the-heart-of-the-world-397800,http://nanowrimo.org/participants/theinfernumflame/novels,23,2174.2173913,108,18,7258,30,2086.67838726
1174,The Last Wizard,November 2012,http://nanowrimo.org/participants/theinfernumflame/novels/the-last-wizard,http://nanowrimo.org/participants/theinfernumflame/novels,1,0.0,0,1,0,1,0.0
1175,Miracle Man,November 2011,http://nanowrimo.org/participants/theinfernumflame/novels/miracle-man1,http://nanowrimo.org/participants/theinfernumflame/novels,3,9273.33333333,0,1,19507,28,7992.59833985
1176,The Eye of the Dreamer,November 2010,http://nanowrimo.org/participants/theinfernumflame/novels/the-eye-of-the-dreamer,http://nanowrimo.org/participants/theinfernumflame/novels,1,0.0,0,1,0,1,0.0
1177,The Conjured World,November 2009,http://nanowrimo.org/participants/theinfernumflame/novels/the-conjured-world,http://nanowrimo.org/participants/theinfernumflame/novels,1,0.0,0,1,0,1,0.0
1178,Through the Fire (Book 2),November 2008,http://nanowrimo.org/participants/theinfernumflame/novels/through-the-fire-book-2,http://nanowrimo.org/participants/theinfernumflame/novels,1,0.0,0,1,0,1,0.0
1179,Albatross,November 2007,http://nanowrimo.org/participants/theinfernumflame/novels/albatross-794668,http://nanowrimo.org/participants/theinfernumflame/novels,1,0.0,0,1,0,1,0.0
1180,Through the Fire,November 2006,http://nanowrimo.org/participants/theinfernumflame/novels/through-the-fire-794666,http://nanowrimo.org/participants/theinfernumflame/novels,1,0.0,0,1,0,1,0.0
1181,Submersed,November 2004,http://nanowrimo.org/participants/theinfernumflame/novels/submersed,http://nanowrimo.org/participants/theinfernumflame/novels,1,0.0,0,1,0,1,0.0
1182,Running out of time,November 2015,http://nanowrimo.org/participants/slrphebos/novels/running-out-of-time-819508,http://nanowrimo.org/participants/slrphebos/novels,12,2043.58333333,208,10,4516,17,1569.50424542
1183,Feint Light in the Darkness,November 2014,http://nanowrimo.org/participants/slrphebos/novels/feint-light-in-the-darkness,http://nanowrimo.org/participants/slrphebos/novels,16,3164.5,38,15,8515,23,2798.73399951
1184,In the Past Lies the Future,November 2013,http://nanowrimo.org/participants/slrphebos/novels/in-the-past-lies-the-future,http://nanowrimo.org/participants/slrphebos/novels,11,4558.81818182,1993,8,9975,10,2199.09679055
1185,Running From Darkness,November 2012,http://nanowrimo.org/participants/slrphebos/novels/running-from-darkness,http://nanowrimo.org/participants/slrphebos/novels,13,3891.23076923,987,7,10018,11,2570.93913263
1186,Healing Darkness,November 2011,http://nanowrimo.org/participants/slrphebos/novels/healing-darkness,http://nanowrimo.org/participants/slrphebos/novels,20,2525.0,26,11,9164,3,2181.92589242
1187,Ancient Darkness,November 2010,http://nanowrimo.org/participants/slrphebos/novels/ancient-darkness,http://nanowrimo.org/participants/slrphebos/novels,1,0.0,0,1,0,1,0.0
1188,Darkness' Welcome,November 2009,http://nanowrimo.org/participants/slrphebos/novels/darkness-welcome,http://nanowrimo.org/participants/slrphebos/novels,1,0.0,0,1,0,1,0.0
1189,Darkness' Light,November 2008,http://nanowrimo.org/participants/slrphebos/novels/darkness-light,http://nanowrimo.org/participants/slrphebos/novels,1,0.0,0,1,0,1,0.0
1190,Darkness' Welcome,November 2007,http://nanowrimo.org/participants/slrphebos/novels/darkness-welcome-651281,http://nanowrimo.org/participants/slrphebos/novels,1,0.0,0,1,0,1,0.0
1191,Saudadi: The Witch of La Ruite: Sleeping Ghosts,November 2015,http://nanowrimo.org/participants/ohwriting/novels/saudadi-the-witch-of-la-ruite-sleeping-ghosts,http://nanowrimo.org/participants/Ohwriting/novels,12,1699.08333333,259,8,2447,13,528.972976363
1192,Nobody Jane,November 2015,http://nanowrimo.org/participants/lofweir/novels/nobody-jane,http://nanowrimo.org/participants/Lofweir/novels,2,1881.5,1268,2,2495,1,613.5
1193,The Bridge to Forever,November 2014,http://nanowrimo.org/participants/lofweir/novels/the-bridge-to-forever,http://nanowrimo.org/participants/Lofweir/novels,20,2560.05,182,7,16852,23,3453.22855419
1194,Sunshine at the End of the World,November 2013,http://nanowrimo.org/participants/lofweir/novels/sunshine-at-the-end-of-the-world,http://nanowrimo.org/participants/Lofweir/novels,25,2030.2,38,21,4263,28,894.195191219
1195,The Scarab Tomb,November 2012,http://nanowrimo.org/participants/lofweir/novels/the-scarab-tomb,http://nanowrimo.org/participants/Lofweir/novels,17,2981.0,0,1,11195,25,3136.91564514
1196,The Gilgamesh Prophecy,November 2011,http://nanowrimo.org/participants/lofweir/novels/the-gilgamesh-prophecy,http://nanowrimo.org/participants/Lofweir/novels,30,1671.03333333,32,19,6056,28,1422.5062269
1197,The Devil's Bible,November 2010,http://nanowrimo.org/participants/lofweir/novels/the-devil-s-bible,http://nanowrimo.org/participants/Lofweir/novels,1,0.0,0,1,0,1,0.0
1198,The Skinless Man,November 2009,http://nanowrimo.org/participants/lofweir/novels/the-skinless-man,http://nanowrimo.org/participants/Lofweir/novels,1,0.0,0,1,0,1,0.0
1199,The Honeymoon,November 2015,http://nanowrimo.org/participants/lady-quetzalcoatl/novels/the-honeymoon-953605,http://nanowrimo.org/participants/Lady-Quetzalcoatl/novels,28,1869.42857143,0,1,4780,24,1172.1250978
1200,Legacy/Ascendancy,November 2014,http://nanowrimo.org/participants/lady-quetzalcoatl/novels/legacy-ascendancy,http://nanowrimo.org/participants/Lady-Quetzalcoatl/novels,27,1856.48148148,195,14,6565,23,1301.49655654
1201,Breathless,November 2013,http://nanowrimo.org/participants/lady-quetzalcoatl/novels/breathless-423275,http://nanowrimo.org/participants/Lady-Quetzalcoatl/novels,26,1925.46153846,0,1,6686,30,1459.35410452
1202,Ascendency,November 2012,http://nanowrimo.org/participants/lady-quetzalcoatl/novels/ascendency-253930,http://nanowrimo.org/participants/Lady-Quetzalcoatl/novels,25,2012.44,368,26,6036,11,1317.10388596
1203,To Janie With Love From Jane,November 2011,http://nanowrimo.org/participants/lady-quetzalcoatl/novels/to-janie-with-love-from-jane,http://nanowrimo.org/participants/Lady-Quetzalcoatl/novels,26,1979.65384615,278,9,6277,24,1574.14618963
1204,Stronghold Stranglehold (or.... Dead Ends),November 2015,http://nanowrimo.org/participants/expatrie/novels/stronghold-stranglehold-or-dead-ends,http://nanowrimo.org/participants/expatrie/novels,24,2086.41666667,11,12,6996,27,1517.77081374
1205,Crossroads,November 2014,http://nanowrimo.org/participants/expatrie/novels/crossroads-596755,http://nanowrimo.org/participants/expatrie/novels,24,2089.0,154,22,6756,29,1771.89985138
1206,Burnout Blackout,November 2013,http://nanowrimo.org/participants/expatrie/novels/burnout-blackout,http://nanowrimo.org/participants/expatrie/novels,29,1758.48275862,0,1,4207,10,1040.26212283
1207,Burnout,November 2012,http://nanowrimo.org/participants/expatrie/novels/burnout-321857,http://nanowrimo.org/participants/expatrie/novels,3,280.0,0,1,545,4,222.747989142
1208,Missing,November 2011,http://nanowrimo.org/participants/expatrie/novels/missing,http://nanowrimo.org/participants/expatrie/novels,18,2783.05555556,0,1,15249,30,3434.88181055
1209,Apocalypse Baby,November 2010,http://nanowrimo.org/participants/expatrie/novels/apocalypse-baby,http://nanowrimo.org/participants/expatrie/novels,1,0.0,0,1,0,1,0.0
