"Fact Sheet","index","url"
"Location: an American in London, England Hobbies: This month? I expect they will consist solely of consuming too many homemade baked goods, gently prodding my cats off my laptop, and mentally cursing the trackpad for not registering my finger strokes... Favorite noveling music: Am in desperate needs of writing playlists - all scene type lists welcome! Website: Occupation: Project Manager Favorite books or authors: Karen Chance, Terry Goodkind, Tom Holt, Laurie Notaro, Terry Prachett, Shel Silverstein and Whoever is responsible for the Twi FF ""The List"" (because I doubt her name is really Laura Cullen)","3867","http://nanowrimo.org/participants/AmberMeyer"
"Fact Sheet","3868","http://nanowrimo.org/participants/Zirkin"
"Age: 21 Location: Itteville, Essonne, France Hobbies: lire, écrire, sport, jeux vidéo Favorite noveling music: la BO du Seigneur des Anneaux Website: Occupation: étudiante / traductrice Favorite books or authors: J.R.R. Tolkien, Bernard Werber, Anne Rice, David Gemmel, Christopher Paolini, J.K. Rowling","3869","http://nanowrimo.org/participants/Zirkin"
"Fact Sheet","3870","http://nanowrimo.org/participants/Zinzol"
"Location: Paris, France Hobbies: Littérature (XIXè / XXè siècles, Europe/Asie), écriture (contes, nouvelles), randonnée, fitness, cuisine. Website: Favorite books or authors: Maupassant, Balzac, Flaubert, Zola, Pennac, Kafka, Kundera, Tolstoï, Boulgakov, Tanizaki J., Sôseki, Murakami H.,Inoue Y....","3871","http://nanowrimo.org/participants/Zinzol"
"Fact Sheet","3872","http://nanowrimo.org/participants/Zina-Blomber"
"Age: 24 Birthday: September 9 Location: Paris Hobbies: Reading, writing, to go cycling, imagining new worlds, watching TV and cooking Favorite noveling music: Classical music Website: Occupation: Wasting my life Favorite books or authors: Too many","3873","http://nanowrimo.org/participants/Zina-Blomber"
"Fact Sheet","3874","http://nanowrimo.org/participants/Zagreos"
"Website:","3875","http://nanowrimo.org/participants/Zagreos"
"Fact Sheet","3876","http://nanowrimo.org/participants/Yzabel"
"Location: Edinburgh, Scotland Hobbies: Weight-lifting, squash, drawing, books Favorite noveling music: Pendulum, Various OSTs, Juno Reactor, Kajiura Yuki Website: http://yzabel-writings.livejournal.com Favorite books or authors: Wuthering Heights, Dune, The Cider House Rules, King Lear, Frank Herbert, Neil Gaiman, John Irving","3877","http://nanowrimo.org/participants/Yzabel"
"Fact Sheet","3878","http://nanowrimo.org/participants/Yuzetsuki"
"Location: France Hobbies: Ecriture, RPG, Lecture, Dessin, Musique Website: https://www.facebook.com/pages/-Schmetterling-/775071665856107","3879","http://nanowrimo.org/participants/Yuzetsuki"
"Fact Sheet","3880","http://nanowrimo.org/participants/Yume-ka-Mage"
"Location: Orléans, France Hobbies: Cinéma Favorite noveling music: Hozier - Arsonist's Lullaby Website: https://magenasuret.wordpress.com/","3881","http://nanowrimo.org/participants/Yume-ka-Mage"
"Fact Sheet","3882","http://nanowrimo.org/participants/you-learn-to-live-and-die-and-then-to-live"
"Location: New York Hobbies: Running, writing, watching Netflix Favorite noveling music: Bastille, 3 doors down, Website: Occupation: Educator Favorite books or authors: Jane Austin, Ernest Hemmingway, and John Green (Ironically)","3883","http://nanowrimo.org/participants/you-learn-to-live-and-die-and-then-to-live"
"Fact Sheet","3884","http://nanowrimo.org/participants/Xanadudelamare"
"Location: Paris Hobbies: Cinéma, Jeux vidéo, Ratons laveurs. Favorite noveling music: Rock, pop, métal, punk, rap, OST, chiptune, variété old-school, jazz, classique, dance... Absolument de tout, selon le feeling et les besoins du moment. Website: http://twitter.com/kunthia Occupation: apprentie scénariste","3885","http://nanowrimo.org/participants/Xanadudelamare"
"Fact Sheet","3886","http://nanowrimo.org/participants/Wombatkoon"
"Location: Paris Hobbies: Horseriding, dancing, running, tramping Favorite noveling music: None Website: http://www.wombatkoon.tumblr.com Occupation: Web and Print Editor Favorite books or authors: Jane Austen, JRR Tolkien, Louis Aragon, Saint-John Perse","3887","http://nanowrimo.org/participants/Wombatkoon"
"Fact Sheet","3888","http://nanowrimo.org/participants/Wolburgh"
"","3889","http://nanowrimo.org/participants/Wolburgh"
"Fact Sheet","3890","http://nanowrimo.org/participants/webcomix"
"Primary Role: Municipal Liaison Age: 25 Location: Hong Kong Hobbies: Theatre, a cappella, travelling, comics Website: Occupation: Creative Writing Teacher Favorite books or authors: Fried Green Tomatoes at the Whistle Stop Cafe by Fannie Flagg,Les Miserables by Victor Hugo, Neverwhere by Neil Gaiman, Something Wicked This Way Comes by Ray Bradbury, Goddess of Yesterday by Caroline B. Cooney, Where the Red Fern Grows by Wilson Rawls","3891","http://nanowrimo.org/participants/webcomix"
"Fact Sheet","3892","http://nanowrimo.org/participants/Walktapus-bis"
"Age: 46 Location: France Hobbies: Miniature Wargaming, randonnée, et d'autres choses. Favorite noveling music: Silence Website: http://gruik.psilete.fr Occupation: Teaching software engineering software how to deal with humans Favorite books or authors: Zelazny, Perec, Apollinaire, Dumas, Gene Wolfe, Jaworski, Egan, Tanith Lee, Greg Stafford, de Botton, Tolkien, Lenoir, Vance, etc.","3893","http://nanowrimo.org/participants/Walktapus-bis"
"Fact Sheet","3894","http://nanowrimo.org/participants/Vleg"
"","3895","http://nanowrimo.org/participants/Vleg"
"Fact Sheet","3896","http://nanowrimo.org/participants/vivi4"
"Age: 19 Location: Toronto Hobbies: art, knitting, walking in the park Favorite noveling music: quiet, classical or K.T. Tunstall Website: Favorite books or authors: Tamora Pierce, P.G. Wodehouse, Cornelia Funke, Sir Arthur Conan Doyle, Andy Weir, Sarah Mlynowski, Terry Pratchett, J. K. Rowling, Charles Dickens, Jane Austen, Louisa May Alcott, John Green, C.S. Lewis, Jeannette Walls, Laura Ingalls Wilder, Stephanie Perkins, David Downie","3897","http://nanowrimo.org/participants/vivi4"
"Fact Sheet","3898","http://nanowrimo.org/participants/Violeen"
"Age: 26 Location: France, near Paris Hobbies: Writing, singing, reading, listening to music, nothing very significant ! Favorite noveling music: Anything without lyrics. Website: Occupation: I'm currently working at Disneyland Paris. Favorite books or authors: J.K. Rowling is THE one for me !","3899","http://nanowrimo.org/participants/Violeen"
"Fact Sheet","3900","http://nanowrimo.org/participants/Vilyajade"
"Location: Rennes (Vitré) Hobbies: Movies, music, cooking, walking Favorite noveling music: From Mozart to Nightwish, from Queen to Britney Spears, anything catchy enough to give me the proper rythm ^^ Website: http://vilyajade.tumblr.com/ Favorite books or authors: JRR Tolkien, Ian Rankin, Evelyne Brisou-Pellen","3901","http://nanowrimo.org/participants/Vilyajade"
"Fact Sheet","3902","http://nanowrimo.org/participants/UrsaMaritima"
"Age: 23 Location: France Favorite noveling music: Any OST by Bear McCreary Website:","3903","http://nanowrimo.org/participants/UrsaMaritima"
"Fact Sheet","3904","http://nanowrimo.org/participants/Unseelie-Ashbless"
"Location: Tarbes, France Favorite noveling music: Jazz, pop rock Website: Favorite books or authors: Frank Herbert, Dan Simmons, Hemingway, Jack London, Maxime Chattam, Xavier Mauméjean","3905","http://nanowrimo.org/participants/Unseelie-Ashbless"
"Fact Sheet","3906","http://nanowrimo.org/participants/UltraChilly"
"Location: Marseille, France Favorite noveling music: Dave Brubeck Website: Occupation: Web designer, board game designer and stuff... Favorite books or authors: Chuck Palahniuk, Haruki Murakami, GRRM","3907","http://nanowrimo.org/participants/UltraChilly"
"Fact Sheet","3908","http://nanowrimo.org/participants/tuttyFruity"
"Birthday: May 25 Location: Paris Hobbies: Writing, Reading, Listening Musics, Go to School, Tchat with my friends Favorite noveling music: All Website: https://www.wattpad.com/user/littlefruity Favorite books or authors: Authors : Bernard Werber, Stephen King, Fred Vargas, Giacometti et Ravenne, Victor Hugo, Baudelaire, Chateaubriand, Guy de Maupassant","3909","http://nanowrimo.org/participants/tuttyFruity"
"Fact Sheet","3910","http://nanowrimo.org/participants/Tutie"
"Age: 28 Location: Lyon, France Hobbies: Role playing and video games, drawing, science, correcting spelling mistakes. Favorite noveling music: Video Game Music Website: http://tut-tuuut.github.io/ Occupation: Web developer Favorite books or authors: The Giver (Lois Lowry), The Honor Harrington Series (David Weber), The Deathstalker Series (Simon R. Green), etc.","3911","http://nanowrimo.org/participants/Tutie"
"Fact Sheet","3912","http://nanowrimo.org/participants/tristan-morlaes"
"Birthday: April 26 Location: Paris, France Hobbies: Je déteste écrire. C'est bien pour ça que je suis là. Non ? Website: Favorite books or authors: Damasio, Jarowski, Rothfuss, Mouawad, Beckett, Rouaud, Calvino...","3913","http://nanowrimo.org/participants/tristan-morlaes"
"Fact Sheet","3914","http://nanowrimo.org/participants/Trikopp"
"","3915","http://nanowrimo.org/participants/Trikopp"
"Fact Sheet","3916","http://nanowrimo.org/participants/The-Sullen-Captain"
"Location: Carcassonne, France Hobbies: writing, reading, playing, running Favorite noveling music: N'importe quoi. Website: Occupation: Développeur Favorite books or authors: Haruki Murakami, Raymond Carver, James Ellroy.","3917","http://nanowrimo.org/participants/The-Sullen-Captain"
"Fact Sheet","3918","http://nanowrimo.org/participants/TerresDeBrume"
"Age: 25 Birthday: May 26 Location: Angst Island, south of Paris, France. Hobbies: Crying about fictionnal characters and actors because they won't let me write them properly. Also putting stupid things in my presentation forms on the web because that is how I deal with not knowing what to say there. Favorite noveling music: Anything instrumental. Lord of the Rings soundtrack is a special treat. Website: http://terresdebrumestories.tumblr.com Occupation: Student Favorite books or authors: Neil Gaiman, Harry Potter, the Lord of the Rings, the Hunger Games.","3919","http://nanowrimo.org/participants/TerresDeBrume"
"Fact Sheet","3920","http://nanowrimo.org/participants/Teneombre"
"Age: 24 Location: Liévin Hobbies: Write, read and dream Favorite noveling music: My freedom (Thomas Bergersen) _ Human Legacy (Ivan Torrent) Website: Occupation: writting ? or writting perhaps Favorite books or authors: Pierre Bottero, Chroniques du monde émergé, Cavalier vert, Rachel Morgan, Meg Corbyn, Psi-changeling, chasseuse de vampire... Wait. I will stop here :D","3921","http://nanowrimo.org/participants/Teneombre"
"Fact Sheet","3922","http://nanowrimo.org/participants/tchaymz"
"","3923","http://nanowrimo.org/participants/tchaymz"
"Fact Sheet","3924","http://nanowrimo.org/participants/Sylvene"
"Birthday: August 18 Location: France, Ardéche Hobbies: reading Favorite noveling music: loreena MacKennit Website: http://darkover.fr","3925","http://nanowrimo.org/participants/Sylvene"
"Fact Sheet","3926","http://nanowrimo.org/participants/Sylphe"
"Age: 26 Location: Rennes, France Website: http://alizegabaude.com Occupation: Auteure Favorite books or authors: De bons présages - Pratchett & Gaiman.","3927","http://nanowrimo.org/participants/Sylphe"
"Fact Sheet","3928","http://nanowrimo.org/participants/Syderia"
"Location: Paris, France Hobbies: reading, climbing Website: Favorite books or authors: A Song of Ice and Fire, Mistborn, Le Comte de Monte-Cristo, Fortune de France, The Masters of Rome, Collen Mc Cullough, Stephen King, Brandon Sanderson, Tom Clancy, Lois McMaster Bujold","3929","http://nanowrimo.org/participants/Syderia"
"Fact Sheet","3930","http://nanowrimo.org/participants/Svetlana-Desmon"
"Location: entre le Z et le A (et entre -0 et +0, les jours fériés) Hobbies: trainer sur 'ternet, raconter des bêtises plus grosses que moi, lire, écrire, dessiner Favorite noveling music: Plutôt tendance rock mais je peux écouter un peu de tout ; tout dépend de mon humeur du moment Website: https://svetpaillette.wordpress.com Favorite books or authors: Baudelaire, JKR, Matthias Malzieu, Amélie Nothomb, Sophie Kinsella, Gilles Legardinier et autres","3931","http://nanowrimo.org/participants/Svetlana-Desmon"
"Fact Sheet","3932","http://nanowrimo.org/participants/sushimustwrite"
"Age: 28 Location: Atlanta, Georgia, USA Hobbies: writing, Nano, reading, languages, overanalysis, procrastination, tea, good food, maths, open technology and culture, online communities, exploring new places, running (or having run), not being eaten, hashtag shenanigans, ... Favorite noveling music: This should help http://www.last.fm/user/ecarrotsushi Website: http://www.sushimustwrite.com Occupation: Pretending to be an adult Favorite books or authors: Read (almost) all the books!","3933","http://nanowrimo.org/participants/sushimustwrite"
"Fact Sheet","3934","http://nanowrimo.org/participants/Sunshine_md"
"Location: Paris Hobbies: TV et Cinema, Musique, Recherches intensives de tout et n'importe quoi Favorite noveling music: Doctor Who OSTs, Hans Zimmer, Yuki Kajiura... Website: http://butterfly-and-hurricanes.tumblr.com Favorite books or authors: Good Omens et Neverwhere de Neil Gaiman, Harry Potter de JK Rowling, H2G2 de Douglas Adams... , Neil Gaiman, Douglas Adams, Agatha Christie, Philip K Dick, Arthur C Clarke, Jane Austen...","3935","http://nanowrimo.org/participants/Sunshine_md"
"Fact Sheet","3936","http://nanowrimo.org/participants/Stinou"
"Location: Golden Hillside, Favorite noveling music: Hed Kandi compilation, Jazztronik, Pax Japonica Groove, Mossy and so one... Website: Favorite books or authors: Marcel Pagnol, Stephen King, Marion Zimmer Bradley, Joyce Carol Oates, Laurent Whale, PJ Hérault and many more...","3937","http://nanowrimo.org/participants/Stinou"
"Fact Sheet","3938","http://nanowrimo.org/participants/stendhalsyndrome"
"Age: 29 Birthday: November 28 Location: Paris Hobbies: Blogging Favorite noveling music: Dr Who's music Website: http://stendhal-syndrome.fr Occupation: Community manager Favorite books or authors: Cyrano de Bergerac, The witches of Eastwick, Brave new world, Tchekhov's short stories","3939","http://nanowrimo.org/participants/stendhalsyndrome"
"Fact Sheet","3940","http://nanowrimo.org/participants/spalven"
"Primary Role: Municipal Liaison Location: Bergen, Norway Website: Occupation: student","3941","http://nanowrimo.org/participants/spalven"
"Fact Sheet","3942","http://nanowrimo.org/participants/Sophie-Ekwo"
"Location: Lyon Website: https://ekwolecentaurebarde.wordpress.com","3943","http://nanowrimo.org/participants/Sophie-Ekwo"
"Fact Sheet","3944","http://nanowrimo.org/participants/Sophia-Humbert"
"Location: France, Paris Hobbies: Cinéma (principalement d'horreur), littérature, exploration urbaine (catacombes de Paris, squat, lieux abandonnés), photographie. Website: http://mauvaisgenresaucinema.wordpress.com/ Occupation: Chef opératrice, opératrice de prise de vue, montage et étalonnage. Favorite books or authors: J'aime beaucoup Stephen King, Richard Mattheson, Clive Barker, Sheridan Le Fanu, Poppy Z. Brite, Agatha Christie, Dennis Lehanne, Paul Auster et bien d'autres!","3945","http://nanowrimo.org/participants/Sophia-Humbert"
"Fact Sheet","3946","http://nanowrimo.org/participants/Soniaf"
"Age: 51 Birthday: April 4 Location: Thoissey, France Hobbies: running, basket ball, trekking, reading Favorite noveling music: I am more inspired during my walks or looking into the garden. I prefer silence Website: http://soniaferrigno.com/ Occupation: Part time English teacher and Web content Writer Favorite books or authors: Michael Connelly, F. Scott Fitzgerald, Oscar Wilde, Scott Turnow, John Keats, The Horse Whisperer","3947","http://nanowrimo.org/participants/Soniaf"
"Fact Sheet","3948","http://nanowrimo.org/participants/Sombral"
"","3949","http://nanowrimo.org/participants/Sombral"
"Fact Sheet","3950","http://nanowrimo.org/participants/Solibear"
"Primary Role: Municipal Liaison Location: Seoul, South Korea Hobbies: When not writing, reading, hiking, music (name it, I might have it); violin/gayageum; kdramas! Favorite noveling music: depends on the mood of my character??? Website: Occupation: ex-lawyer turned happy person ^^","3951","http://nanowrimo.org/participants/Solibear"
"Fact Sheet","3952","http://nanowrimo.org/participants/Solamades"
"Age: 28 Birthday: February 3 Location: Brest Favorite noveling music: OST de jeux vidéos. ( Zelda, FF...) Website: http://amelitteratueuse.blogspot.fr/ Occupation: Écrire Favorite books or authors: Le Puits des Mémoires… Gabriel Katz","3953","http://nanowrimo.org/participants/Solamades"
"Fact Sheet","3954","http://nanowrimo.org/participants/Silybum"
"Birthday: April 12 Location: Paris Website:","3955","http://nanowrimo.org/participants/Silybum"
"Fact Sheet","3956","http://nanowrimo.org/participants/Siloe"
"Location: Paris Hobbies: Music Festival, Watching Series, Drinking a bit too much; cooking Favorite noveling music: Julianna Barwick, Tchaikovsky (Nutcracker, Swan Lake), Joanna Newsome, Cocorosie Website: Occupation: Financial manager for European scientific projects","3957","http://nanowrimo.org/participants/Siloe"
"Fact Sheet","3958","http://nanowrimo.org/participants/Shuu"
"Location: 9-3 Hobbies: Procrastiner Favorite noveling music: BO Website: Occupation: Etudiante Favorite books or authors: Cujo, La Reine des Damnés, La vie blues, True Blood series, Stephen King, Anne Rice","3959","http://nanowrimo.org/participants/Shuu"
"Fact Sheet","3960","http://nanowrimo.org/participants/Shikaya"
"Age: 23 Website:","3961","http://nanowrimo.org/participants/Shikaya"
"Fact Sheet","3962","http://nanowrimo.org/participants/Senekata"
"Location: France Hobbies: lire, écrire, ordi Website:","3963","http://nanowrimo.org/participants/Senekata"
"Fact Sheet","3964","http://nanowrimo.org/participants/Selma-Bodwinger"
"Age: 43 Location: 92 Hobbies: Fitness Favorite noveling music: Musique de film Website: http://www.selma-bodwinger.iggybook.com/fr/ Favorite books or authors: Neil Gaiman, Stephen King, John Kennedy Toole, John Varley","3965","http://nanowrimo.org/participants/Selma-Bodwinger"
"Fact Sheet","3966","http://nanowrimo.org/participants/Seija"
"Location: Saint Quentin en Yvelines Hobbies: Photographie, jdr, le cinéma astiaque, apprendre de nouvelles choses et essayer de les placer dans des textes Favorite noveling music: J'aime tous les genres pour écrire. Website: Favorite books or authors: Morgane Caussarieu, Jo Nesbo, Viveca Sten, Maupassant, Natsuo Kirino, Miyabe Miyuki, Qiu Xiaolong, Philip Kerr","3967","http://nanowrimo.org/participants/Seija"
"Fact Sheet","3968","http://nanowrimo.org/participants/Scylite"
"Age: 30 Birthday: January 2 Location: Poitiers, France Hobbies: Jeux de plateau, séries, boire des bières, marcher en diagonale sur le carrelage Favorite noveling music: BO de films, Mogwai. Website: https://scylite.wordpress.com/ Favorite books or authors: Robin Hobb, Alain Damasio, Fred Vargas. Antigone de Anouilh.","3969","http://nanowrimo.org/participants/Scylite"
"Fact Sheet","3970","http://nanowrimo.org/participants/Scribantrope"
"Location: Paris Favorite noveling music: Classical music Website: http://scribantrope.blogspot.com","3971","http://nanowrimo.org/participants/Scribantrope"
"Fact Sheet","3972","http://nanowrimo.org/participants/Scott-Green"
"Birthday: January 2 Location: Paris Hobbies: Théâtre, dessin/peinture, lire et écrire (logique), cinéma (faire des films et en regarder), photographie. Website:","3973","http://nanowrimo.org/participants/Scott-Green"
"Fact Sheet","3974","http://nanowrimo.org/participants/scarlett-in-wonderland"
"Birthday: April 2 Location: Paris Hobbies: Chant gospel Favorite noveling music: Plutot le silence. Mais la musique fonctionne pour certaines scènes. Website: Favorite books or authors: Middlesex, Jeffrey Eugenides. Sourires de loup, Zadie Smith. Belle du Seigneur, Albert Cohen.","3975","http://nanowrimo.org/participants/scarlett-in-wonderland"
"Fact Sheet","3976","http://nanowrimo.org/participants/Saschka"
"Age: 31 Location: Villeneuve d'Ascq Hobbies: lire, écrire, ciné, télé, équitation, étudier.... Website:","3977","http://nanowrimo.org/participants/Saschka"
"Fact Sheet","3978","http://nanowrimo.org/participants/Sarisarounette"
"Age: 24 Birthday: March 19 Location: Paris Hobbies: Writing, swimming, clowning, eating, learning. Website: https://sarisarounette.wordpress.com/ Occupation: Student Favorite books or authors: Anaïs Nin, Stefan Zweig, Paul Verlaine.","3979","http://nanowrimo.org/participants/Sarisarounette"
"Fact Sheet","3980","http://nanowrimo.org/participants/Sarah-Moan"
"Hobbies: Breathing Website: http://monstermonstre.tumblr.com Occupation: Trying to take over Sunnydale Favorite books or authors: Loads. Here's an excerpt Neil Gaiman, ""The Goldfinch"" by Donna Tartt, ""Le Parfum"" by Süskind, ""City"" by Simak, ""Starter for Ten"" by Nicholls, ... (more on goodreads.com/m_sarah)","3981","http://nanowrimo.org/participants/Sarah-Moan"
"Fact Sheet","3982","http://nanowrimo.org/participants/Sandinea"
"Location: Région bordelaise Hobbies: Jaime la lecture et l'écriture les séries télé, tout ça autour des univers Fantastique, Thriller/suspens, gothique et steampunk. Website: http://www.ecriture-addict-et-partage.overblog.com Favorite books or authors: Preston et Child avec leur série sur l'enquêteur Aloysius Pendergast.","3983","http://nanowrimo.org/participants/Sandinea"
"Fact Sheet","3984","http://nanowrimo.org/participants/Sance"
"","3985","http://nanowrimo.org/participants/Sance"
"Fact Sheet","3986","http://nanowrimo.org/participants/Saintemew"
"Age: 32 Birthday: August 10 Location: France Hobbies: Broderie, écriture & lecture Favorite noveling music: Queen, Hans Zimmer, Anastacia Website: http://saintemew.livejournal.com Occupation: Femme au foyer","3987","http://nanowrimo.org/participants/Saintemew"
"Fact Sheet","3988","http://nanowrimo.org/participants/Saint-Saens"
"Location: Paris Hobbies: Reading, wandering, biking, learning Favorite noveling music: Only Lovers Left Alive BO Website: Occupation: Student Favorite books or authors: Hugo, Shakespeare, Tolkien, Fitzgerald","3989","http://nanowrimo.org/participants/Saint-Saens"
"Fact Sheet","3990","http://nanowrimo.org/participants/Ryin"
"Location: Paris Hobbies: writing, acting, singing, painting, camera & lighting stuff, photographying, dancing in the rain... Website: http://loveforhumanbeing.tumblr.com Occupation: Taking acting classes Favorite books or authors: Terry Goodkind, Paolo Coelho, Eric-Emmanuel Schmidt, ...","3991","http://nanowrimo.org/participants/Ryin"
"Fact Sheet","3992","http://nanowrimo.org/participants/RobinLane"
"Hobbies: Work Favorite noveling music: Classic Website: Occupation: Reading/Work/sleep Favorite books or authors: H2G2, Barjavel","3993","http://nanowrimo.org/participants/RobinLane"
"Fact Sheet","3994","http://nanowrimo.org/participants/riverSud"
"","3995","http://nanowrimo.org/participants/riverSud"
"Fact Sheet","3996","http://nanowrimo.org/participants/reallysuperneat"
"Age: 28 Birthday: December 27 Location: Seattle, Washington Hobbies: YouTube, Games, Cosplay, Reading Favorite noveling music: Muse, Soundtracks Website: http://kristinahorner.com Sponsorship URL: https://www.classy.org/fundraise?fcid=487347 Occupation: Community Manager / YouTuber Favorite books or authors: Harry Potter, Chaos Walking, Landline, Miss Peregrine, The Graveyard Book, The Winner's Trilogy, Night Circus","3997","http://nanowrimo.org/participants/reallysuperneat"
"Fact Sheet","3998","http://nanowrimo.org/participants/rahmatou-sangotte"
"Location: Paris, France Hobbies: Writing. Dancing, singing, playing music. Pretty much everything that's related to Arts. Favorite noveling music: Just sounds, no lyrics. Website: http://dis-le-en-livres.over-blog.com Occupation: Searching for a job as a lawyer, specialized in IP + childsitter in the meantime Favorite books or authors: Amélie Nothomb, Frédéic Beigbeder, Anna Gavalda and many others.","3999","http://nanowrimo.org/participants/rahmatou-sangotte"
"Fact Sheet","4000","http://nanowrimo.org/participants/QueenCassie"
"Location: Lyon, France Hobbies: Yaoi Yuri Con, Video games, books, Favorite noveling music: Movies OST (Kung Fu Panda, The Fountain), Muse Website: Favorite books or authors: SF, Werber, Nothomb, Brett Easton Ellis, Chuck Palahniuk . . .","4001","http://nanowrimo.org/participants/QueenCassie"
"Fact Sheet","4002","http://nanowrimo.org/participants/Quod"
"Location: France Website: Occupation: Secrétaire de rédaction","4003","http://nanowrimo.org/participants/Quod"
"Fact Sheet","4004","http://nanowrimo.org/participants/smwalter"
"Primary Role: Municipal Liaison Location: Carpentersville, IL Hobbies: Reading, writing, the Internet. Sometimes I exercise. Sometimes. Favorite noveling music: Country Website: http://stacyxavier.blogspot.com Occupation: Attorney, Freelance Writer Favorite books or authors: God Stalk, Dark of the Moon, Good Omens, Hitchhiker's Guide to the Galaxy, Terry Pratchett, Robert Jordan, P.C. Hodgell, Neil Gaiman","4005","http://nanowrimo.org/participants/smwalter"
"Fact Sheet","4006","http://nanowrimo.org/participants/theinfernumflame"
"Location: Fort Worth, Texas Hobbies: Sports, Music, Gaming Favorite noveling music: Film Score, Symphonic Metal Website: Favorite books or authors: JRR Tolkien, JK Rowling, CS Lewis, George RR Martin","4007","http://nanowrimo.org/participants/theinfernumflame"
"Fact Sheet","4008","http://nanowrimo.org/participants/slrphebos"
"Age: 30 Birthday: May 23 Location: Elgin, Illinois Hobbies: BJDs, Writing, Sewing Favorite noveling music: J-pop, ParaPara, Instrumental Piano Website: http://twoclanvampire.webs.com/ Occupation: CNA Favorite books or authors: Night Embrace, Dark Magic, Sherrilyn Kenyon, Christine Feehan, Lara Adrian","4009","http://nanowrimo.org/participants/slrphebos"
"Fact Sheet","4010","http://nanowrimo.org/participants/Ohwriting"
"Age: 21 Birthday: December 6 Location: Detroit, MI Hobbies: Writing, Drawing, Listening to music, reading novels and comic books Favorite noveling music: Literally everything and anything Website: Occupation: Hospital Registar/College Student Favorite books or authors: Octavia Butler, Miyuki Miyabe, Tow Ukabata, Haruki Murakami,","4011","http://nanowrimo.org/participants/Ohwriting"
"Fact Sheet","4012","http://nanowrimo.org/participants/Lofweir"
"Age: 41 Location: Evanston Hobbies: Fly Fishing, Model Kit Building, Movies Favorite noveling music: Holst Website: http://packratnest.wordpress.com Occupation: Computer Nerd Favorite books or authors: Pillars of the Earth, The Kite Runner, Dune, James Rollins, Frank Herbert, George R.R. Martin, The Book Thief","4013","http://nanowrimo.org/participants/Lofweir"
"Fact Sheet","4014","http://nanowrimo.org/participants/Lady-Quetzalcoatl"
"Age: 35 Location: Chicagoland Hobbies: Travel, Spain, Spanish, Starbucks coffee, knitting, video games, and of course, reading. Favorite noveling music: Oasis, the Beatles, the Beach Boys, my NaNoWriMo iTunes playlist, and classical Website: Occupation: teacher Favorite books or authors: Sophie's World, Miau, Forrest Gump, El Capitán Alatriste, Cervantes","4015","http://nanowrimo.org/participants/Lady-Quetzalcoatl"
"Fact Sheet","4016","http://nanowrimo.org/participants/expatrie"
"Location: Richfield, MN Hobbies: photography, art, engineering, literature, TV, movies, MUSIC(Rock), French, Italian, German, Russian, Chess Favorite noveling music: Rock. My CD changer died maybe 2010 summer, so no more five CD sets. Website: http://www.wattpad.com/story/9722929-burnout-blackout-nanowrimo13 Occupation: Civil (Structural) Engineer Favorite books or authors: Passion Play, The Talisman, L'Etranger, Watership Down, Tales from Watership Down, Le th&egrave; au harem d'Archi Ahmed, The Forever War, The Obsidian Oracle, Slaughterhouse Five, Cat's Cradle, Consilience, Hocus Pocus, The Stand, Kurt Vonnegut (miss you!), Stephen King, Sean Stewart, Camus, Joe Haldeman, Jim Butcher, Walter Mosley","4017","http://nanowrimo.org/participants/expatrie"
"Fact Sheet","4018","http://nanowrimo.org/participants/dead_end_moon_angel"
"Age: 33 Location: Chicago Hobbies: Watching CNN, playing the guitar, knitting, crocheting, cooking, reading, writing Favorite noveling music: Relient K, Switchfoot, SHEL, Jars of Clay, U2, Kevin Max, Flyleaf, Owl City, Deas Vail, The Rocket Summer, The Civil Wars, Imagine Dragons, Over the Rhine Website: http://abeautifulletdown.com Occupation: Floor director Favorite books or authors: To Kill a Mockingbird, Number the Stars, The Great Gatsby, The Screwtape Letters, The Chronicles of Narnia, Lord of the Rings, The Wimpy Kid Series, Harper Lee, Amy Tan, C.S. Lewis, Shakespeare, Jeff Kinney","4019","http://nanowrimo.org/participants/dead_end_moon_angel"
"Fact Sheet","4020","http://nanowrimo.org/participants/callalily05"
"Location: Chicago Hobbies: baking, reading, watching reality shows Favorite noveling music: Anything fast paced to boost my energy level! Website: http://ciciedward.com/ Occupation: Writer--of course! :) Favorite books or authors: SEP, Sarah Dessen, JAK, Nora Roberts (J.D. Robb), Janet Evanovich, Karen Robards","4021","http://nanowrimo.org/participants/callalily05"
"Fact Sheet","4022","http://nanowrimo.org/participants/ABitofAnAlliterate"
"Age: 33 Location: Chicago, IL Hobbies: photography, drinking, reading, Favorite noveling music: Jack White or complete silence Website: http://abitofanalliterate.com/ Occupation: gifted teacher, now stay at home mom, aspiring published writer Favorite books or authors: Gillian Flynn, John Green, Jonathan Tropper, Tina Fey, Jim Gaffigan, plus at least 900 more.","4023","http://nanowrimo.org/participants/ABitofAnAlliterate"
"Fact Sheet","4024","http://nanowrimo.org/participants/Aiea"
